time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,energy_error_Jkg,energy_error_rel,h_error_m2s,h_error_rel
23900.0,-474895.3965817288,4224810.119882658,5330383.77423277,6818176.9826957,-270782.0544036987,4237945.777774673,5346956.849874865,6828137.0,205205.91804229296,0.03005298781238469,-43864.54141993821,0.0015028237144192377,-39157050.88650513,0.0007505678788427593
23910.0,-551136.4001889387,4221233.861018571,5325871.658497255,6818172.450430341,-347107.7021014547,4235798.461491741,5344247.610986513,6828137.0,205371.64570627618,0.03007725909809311,-43882.93269435316,0.001503453809763552,-39173450.9347229,0.0007508822372820454
23920.0,-627308.0710602632,4217126.757466599,5320689.783451701,6818167.882670931,-423389.88968974527,4233120.7960872,5340869.238037154,6828137.0,205537.452431967,0.030101541962612496,-43901.31622641161,0.0015040836398504036,-39189844.062431335,0.0007511964630680317
23930.0,-703400.8299038826,4212489.324127491,5314838.798739149,6818163.278330944,-499619.0661496173,4229913.116821927,5336822.1540207425,6828137.0,205703.33905917674,0.0301258365289356,-43919.71124851704,0.0015047138635926889,-39206247.41960907,0.0007515108849339296
23940.0,-779405.1075855289,4207322.144326161,5308319.440332489,6818158.639140008,-575785.6870995478,4226175.825317927,5332106.865658137,6828137.0,205869.3063319768,0.030150142906033784,-43938.08877900988,0.001505343488062547,-39222635.162368774,0.0007518250075004585
23950.0,-855311.3456684378,4201625.865705705,5301132.52535396,6818153.963116557,-651880.2159902677,4221909.389508056,5326723.963333673,6828137.0,206035.35511617054,0.0301744612207064,-43956.48355488852,0.001505973703368965,-39239038.26648712,0.0007521394245156783
23960.0,-931109.9984738176,4195401.204947461,5293278.958030349,6818149.252345491,-727893.1252989927,4217114.343577427,5320674.121021225,6828137.0,206201.4861425922,0.030198791579986197,-43974.86065653339,0.0015066033131462522,-39255425.59310913,0.0007524535391056212
23970.0,-1006791.533339716,4188648.942828314,5284759.72345697,6818144.5051079905,-803814.8977221368,4211791.2878965335,5313958.096199839,6828137.000000001,206367.70026513256,0.030223134108927886,-43993.250470835716,0.0015072333584662913,-39271824.23888397,0.0007527678706626833
23980.0,-1082346.4327614664,4181369.928570016,5275575.893084978,6818139.723103396,-879636.0273671089,4205940.888946067,5306576.729758874,6828137.0,206533.99822650943,0.03024748891630461,-44011.62484566867,0.0015078628748214776,-39288209.09970856,0.000753081937987873
23990.0,-1157765.194622332,4173565.07557858,5265728.619345947,6818134.904691099,-955347.0209424383,4199563.87923348,5298530.945892725,6828137.0,206700.38087597015,0.03027185612649104,-44030.01298123598,0.0015084928626271166,-39304606.21398926,0.0007533962401890393
24000.0,-1233038.334367294,4165235.365264001,5255219.140471163,6818130.051299966,-1030938.3989463246,4192661.0572012747,5289821.751985117,6828137.000000001,206866.84896083252,0.030296235848933976,-44048.391517397016,0.0015091225215517294,-39320994.75083923,0.0007537103779768026
24010.0,-1308156.3851884662,4156381.8431667225,5244048.775604335,6818125.161305905,-1106400.6968536999,4185233.2871270142,5280450.238482951,6828137.0,207033.40332838203,0.030320628207720794,-44066.78952202201,0.0015097528474768028,-39337400.63056183,0.0007540248481951964
24020.0,-1383109.9002998637,4147005.622605298,5232218.929403883,6818120.236211722,-1181724.4663010556,4177281.4990151357,5270417.578759803,6828137.0,207200.04471980347,0.03034503331140009,-44085.182514600456,0.0015103830016863589,-39353802.02321625,0.000754339232404834
24030.0,-1457889.4534154558,4137107.882014173,5219731.088684098,6818115.276524671,-1256900.27626963,4168806.688480481,5259725.028968981,6828137.000000001,207366.77390714095,0.030369451273039912,-44103.5631669499,0.0015110127331127699,-39370192.39403534,0.0007546534053463762
24040.0,-1532485.6398033863,4126689.8645913024,5206586.821970374,6818110.281407872,-1331918.714266042,4159809.916623663,5248373.927886268,6828137.000000001,207533.59170735476,0.030393882212286415,-44121.947278726846,0.0015116425830611012,-39386585.831726074,0.0007549676370741471
24050.0,-1606889.07783134,4115752.879282741,5192787.780741657,6818105.250551482,-1406770.3875009846,4150292.309898188,5236365.696742282,6828136.999999999,207700.49891546604,0.030418326245572704,-44140.34168533981,0.0015122727857162705,-39402988.43141937,0.0007552820444204763
24060.0,-1681090.410497724,4104298.301391762,5178335.70019881,6818100.185464291,-1481445.9240650733,4140255.0599694382,5223701.839044552,6828136.999999999,207867.4962665914,0.030442783480558667,-44158.72211160883,0.00151290250939704,-39419378.54640961,0.000755596212458255
24070.0,-1755080.305724228,4092327.5701106577,5163232.396150614,6818095.085673715,-1555935.974102435,4129699.4235654473,5210383.940389241,6828136.999999999,208034.5845570495,0.030467254033867443,-44177.098338752985,0.0015135320892134434,-39435764.89864349,0.0007559103083709886
24080.0,-1828849.4579180984,4079842.1894549294,5147479.766192363,6818089.950561191,-1630231.2109812992,4118626.722319558,5196413.668262633,6828137.000000001,208201.76458809752,0.030491738022845397,-44195.48272593692,0.0015141619485973723,-39452158.5088501,0.000756224543405568
24090.0,-1902388.589411778,4066843.728680448,5131079.790232191,6818084.780373506,-1704322.3324616803,4107038.3426049557,5181792.771832363,6828137.0,208369.03712774045,0.03051623555996906,-44213.87286566943,0.0015147920050668316,-39468557.23010254,0.0007565388764093954
24100.0,-1975688.4513695575,4053333.821440093,5114034.529427077,6818079.57515,-1778200.0618602438,4094935.7353610634,5166523.081728386,6828137.0,208536.40295055797,0.0305407467586778,-44232.26998096332,0.001515422300522924,-39484962.15281677,0.0007568533282837178
24110.0,-2048739.825488944,4039314.166672707,5096346.127304387,6818074.336564373,-1851855.1492116177,4082320.4159119003,5150606.509813801,6828137.0,208703.86277335446,0.03056527172394966,-44250.647343654186,0.0015160519192437927,-39501349.443092346,0.0007571674421769671
24120.0,-2121533.5235190024,4024786.525090577,5078016.805330161,6818069.062365178,-1925278.3724267348,4069193.963776327,5134045.048945439,6828137.000000001,208871.41744022895,0.030589810579405324,-44269.04561212286,0.0015166822542082982,-39517755.356300354,0.000757481913037214
24130.0,-2194060.391061279,4009752.724222549,5059048.869271962,6818063.755254569,-1998460.538447312,4055558.0224703075,5116840.772724378,6828137.0,209039.0676280993,0.030614363424181338,-44287.42057008296,0.0015173117905417464,-39534140.46420288,0.0007577959850984286
24140.0,-2266311.305792071,3994214.652496011,5039444.701732162,6818058.413272151,-2071392.4843970642,4041414.2993011004,5098995.835236282,6828137.0,209206.81416762987,0.030638930379930845,-44305.8080345802,0.0015179417553561495,-39550536.70511627,0.000758110270558767
24150.0,-2338277.181044976,3978174.263627149,5019206.767687116,6818053.037633046,-2144065.0787287713,4026764.5651535257,5080512.470781735,6828137.0,209374.65777985132,0.03066351155225083,-44324.18943945691,0.0015185715125645653,-39566927.52328491,0.0007584244520751686
24160.0,-2409948.965135619,3961633.57307125,4998337.610008548,6818047.627104807,-2216469.2223677896,4011610.6542682033,5061392.993596443,6828137.0,209542.59926298726,0.030688107058043396,-44342.58826266229,0.0015192018665346602,-39583333.854019165,0.0007587389309386175
24170.0,-2481317.644240682,3944594.660770935,4976839.852930962,6818042.183143529,-2288595.8498511324,3995954.464011933,5041639.797561532,6828137.000000001,209710.6393243004,0.030712717000889168,-44360.98194679618,0.0015198320444372924,-39599735.58264923,0.0007590533215882838
24180.0,-2552374.242329294,3927059.668794284,4954716.19907165,6818036.706304809,-2360435.9304626826,3979797.954640096,5021255.355903769,6828137.000000001,209878.77869877257,0.030737341488428327,-44379.36345316097,0.0015204618051227468,-39616126.43260193,0.0007593675037139266
24190.0,-2623109.8220703164,3909030.800821785,4931969.428783428,6818031.1957976185,-2431980.469363829,3963143.1490512337,5000242.220885919,6828136.999999999,210047.01816111547,0.0307619806341196,-44397.74891065061,0.0015210917011759474,-39632520.785980225,0.0007596817529937259
24200.0,-2693515.4865532056,3890510.322850546,4908602.401043091,6818025.651171651,-2503220.5087196087,3945992.1325337854,4978603.023487212,6828137.0,210215.35847073776,0.03078663454918051,-44416.148674063385,0.0015217220873580733,-39648927.87602997,0.0007599962464118413
24210.0,-2763582.381085224,3871500.5638276166,4884618.054250553,6818020.073941751,-2574147.1288204445,3928347.052504957,4956340.473073866,6828137.0,210383.80032081934,0.030811303335129235,-44434.5394676514,0.0015223521662289879,-39665326.94759369,0.0007603105861304848
24220.0,-2833301.692721422,3852003.913043993,4860019.402940802,6818014.463540347,-2644751.4491987685,3910210.118241896,4933457.357059927,6828137.000000001,210552.34446853088,0.03083598710285556,-44452.93380045146,0.001522982366355286,-39681729.154922485,0.0007606249859559159
24230.0,-2902664.652885028,3832022.822000829,4834809.540138477,6818008.821119065,-2715024.6297410945,3891583.6006050296,4909956.540558198,6828137.0,210720.99161088804,0.030860685954439408,-44471.31477109715,0.0015236121086867043,-39698119.42692566,0.0007609391570033406
24240.0,-2971662.536816267,3811559.801842922,4808991.634119874,6818003.145553475,-2784957.871794678,3872469.831753786,4885840.966021578,6828137.0,210889.7425156198,0.030885400002316852,-44489.70458302274,0.0015242421539253153,-39714517.56227112,0.0007612534787764203
24250.0,-3040286.6667041127,3790617.425757679,4782568.931439498,6817997.438263447,-2854542.419269339,3852871.204854545,4861113.652874578,6828136.999999999,211058.59786387754,0.030910129346244455,-44508.08187715337,0.0015248717702972718,-39730904.51500702,0.0007615675861996614
24260.0,-3108528.4106862764,3769198.3259240384,4755544.753080656,6817991.698348222,-2923769.5597336087,3832790.173781048,4835777.69713534,6828137.0,211227.55840775435,0.03093487409636836,-44526.46516405046,0.0015255015919847584,-39747296.79083252,0.0007618817956566355
24270.0,-3176379.1856353786,3747305.19535828,4727922.496784255,6817985.926481185,-2992630.625505753,3812229.2528071036,4809836.271027926,6828136.999999999,211396.6248457434,0.03095963435498489,-44544.84602629021,0.0015261313306021284,-39763686.88384247,0.0007621959632730928
24280.0,-3243830.457303939,3724940.7863922273,4699705.635128864,6817980.122787322,-3061116.9947388493,3791191.01629184,4783292.6225852035,6828137.0,211565.79788874707,0.030984410226207685,-44563.22552230954,0.0015267610224120234,-39780075.73773193,0.0007625101071379138
24290.0,-3310873.741070646,3702107.9100000095,4670897.71468117,6817974.286223845,-3129220.0925004496,3769678.0983573324,4756150.07524211,6828137.0,211735.07828114103,0.031009201819052697,-44581.62480197102,0.0015273913920205594,-39796482.21154022,0.0007628245887438261
24300.0,-3377500.604708279,3678809.437378372,4641502.357989918,6817968.4181268355,-3196931.3918461497,3747693.192558809,4728412.027419564,6828137.0,211904.46668670696,0.031034009230732622,-44600.024283759296,0.0015280217685540727,-39812888.84447479,0.0007631390733998934
24310.0,-3443702.667862694,3655048.297745669,4611523.260808849,6817962.518852625,-3264242.414887156,3725239.0515474286,4700081.952098993,6828136.999999999,212073.9637964225,0.031058832562443097,-44618.42125599086,0.0015286520591087699,-39829293.21841431,0.0007634535147552245
24320.0,-3509471.6039480744,3630827.478910613,4580964.19281441,6817956.589505249,-3331144.7338519185,3702318.4867255776,4671163.396387421,6828137.0,212243.5702722136,0.03108367191112504,-44636.800256770104,0.001529281733951462,-39845681.54608917,0.0007637676485334899
24330.0,-3574799.1393617736,3606150.0249994737,4549828.994738101,6817950.628373962,-3397629.972141172,3678934.3678949205,4641659.981073428,6828136.999999999,212413.28686238662,0.031108527386370054,-44655.19416264072,0.0015299119194509187,-39862083.14300537,0.000764082036658446
24340.0,-3639677.0576498182,3581019.0393287744,4518121.58199091,6817944.637034658,-3463689.8053769125,3655089.6228970294,4611575.40017373,6828137.0,212583.11420631903,0.031133399081816757,-44673.579552829266,0.0015305418131983464,-39878477.12503815,0.0007643962788202419
24350.0,-3704097.1981328647,3555437.681501148,4485845.940999235,6817938.61563987,-3529315.96244449,3630787.237246852,4580913.420470736,6828137.0,212753.05298137196,0.031158287096666626,-44691.95748532936,0.0015311714514411978,-39894864.43549347,0.0007647103931002994
24360.0,-3768051.456895374,3529409.1670565894,4453006.128764883,6817932.562964527,-3594500.226528374,3606030.2537588505,4549677.881040848,6828136.999999999,212923.1039071161,0.03118319153630282,-44710.35270697996,0.0015318016820200123,-39911267.14063263,0.0007650248024678299
24370.0,-3831531.790338687,3502936.769474661,4419606.275391201,6817926.481034453,-3659234.436140787,3580821.772166083,4517872.692773865,6828137.0,213093.26759206512,0.03120811248984388,-44728.73427807167,0.001532431444923047,-39927657.65192413,0.0007653389781019671
24380.0,-3894530.2126651,3476023.816416108,4385650.579341118,6817920.3686848935,-3723510.4861437385,3555164.9487320306,4485501.837883226,6828137.0,213263.5447424863,0.03123305006072466,-44747.12604152411,0.001533061557022059,-39944057.22956848,0.0007656533275212355
24390.0,-3957038.799466291,3448673.6917459867,4351143.309989791,6817914.226263883,-3787320.3287636754,3529062.995855481,4452569.369407505,6828137.0,213433.93601264272,0.03125800434476384,-44765.52595793456,0.0015336919484459709,-39960464.05492401,0.000765967815865655
24400.0,-4019049.6889284938,3420889.835199947,4316088.807203571,6817908.055871572,-3850655.974599259,3502519.181668256,4419079.410702863,6828137.0,213604.44199404522,0.03128297542858985,-44783.90200566128,0.0015343215221154327,-39976849.57485962,0.0007662818958247778
24410.0,-4080555.07954985,3392675.739130619,4280491.477234875,6817901.855762224,-3913509.4936216283,3475536.829626047,4385036.15492681,6828136.999999999,213775.06339586267,0.03130796341606249,-44802.288185074925,0.0015349514429021534,-39993244.10671234,0.0007665961485256
24420.0,-4141547.234357644,3364034.9509150684,4244355.795759668,6817895.625953237,-3975873.0161672304,3448119.3180923215,4350443.864513233,6828137.0,213945.80086663333,0.031332968402162015,-44820.68831809983,0.0015355818417473975,-40009651.05821991,0.0007669106392881195
24430.0,-4202018.481485358,3334971.072097614,4207686.306795925,6817889.367456057,-4037738.7339232904,3420270.0799152697,4315306.870638627,6828137.0,214116.6550167323,0.03135799047627959,-44839.08923773095,0.0015362122675422107,-40026058.68862152,0.0007672251430637758
24440.0,-4261961.214416435,3305487.7573220814,4170487.6213566815,6817883.081051294,-4099098.900905307,3391992.6019980614,4279629.572679898,6828137.0,214287.62645857956,0.03138302972810586,-44857.481798902154,0.0015368424069715136,-40042458.84334564,0.0007675395035445908
24450.0,-4321367.892446275,3275588.713510722,4132764.416413778,6817876.76652492,-4159945.834427054,3363290.4248621906,4243416.437663443,6828137.0,214458.7158307478,0.0314080862511616,-44875.873977959156,0.0015374725333093702,-40058858.63461304,0.0007678538570586159
