time_s,x_num_m,y_num_m,z_num_m,x_ana_m,y_ana_m,z_ana_m,error_m,rel_error
79070.0,5953296.668268129,2077060.3776012599,-2620597.9962892286,5953296.6682693325,2077060.3775999618,-2620597.996287597,2.407303492658164e-06,3.5255641365399724e-13
79080.0,5915507.687447485,2118307.342102049,-2672638.713877137,5915507.68744872,2118307.342100754,-2672638.713875509,2.419633270024268e-06,3.543621444655062e-13
79090.0,5876978.047142112,2159289.0809438755,-2724344.7999647106,5876978.047143379,2159289.0809425847,-2724344.799963088,2.43030999198996e-06,3.55925780632398e-13
79100.0,5837712.571509969,2200000.462950315,-2775709.7806185,5837712.571511277,2200000.462949031,-2775709.780616886,2.4419070560170296e-06,3.5762420350046134e-13
79110.0,5797716.176840362,2240436.390795368,-2826727.224613662,5797716.176841679,2240436.3907940798,-2826727.2246120423,2.45279426189919e-06,3.592186656329816e-13
79120.0,5756993.870938284,2280591.801641639,-2877390.744239143,5756993.870939602,2280591.801640343,-2877390.744237513,2.4645314447768664e-06,3.6093760930351376e-13
79130.0,5715550.752497422,2320461.6677742414,-2927693.996097466,5715550.752498801,2320461.667772962,-2927693.9960958553,2.476759060571251e-06,3.627283782635368e-13
79140.0,5673392.01046197,2360040.997230378,-2977630.6818990647,5673392.010463327,2360040.9972291533,-2977630.6818975233,2.3909970898965204e-06,3.501682947920524e-13
79150.0,5630522.923376667,2399324.83442426,-3027194.5492507354,5630522.923378056,2399324.834423041,-3027194.5492492006,2.4021020943475245e-06,3.517946541417556e-13
79160.0,5586948.858726029,2438308.2607676336,-3076379.3924385468,5586948.858727457,2438308.260766423,-3076379.3924370226,2.4139445021770127e-06,3.5352900830446324e-13
79170.0,5542675.2722623255,2476986.395285627,-3125179.0532048442,5542675.272263763,2476986.3952844115,-3125179.0532033136,2.4259060408005624e-06,3.5528080950932334e-13
79180.0,5497707.7073223805,2515354.3952278364,-3173587.42151925,5497707.707323819,2515354.395226614,-3173587.42151771,2.4363910311168938e-06,3.5681636603320844e-13
79190.0,5452051.794133532,2553407.456674677,-3221598.4363436857,5452051.79413503,2553407.456673473,-3221598.436342169,2.4484131290162374e-06,3.5857703631550415e-13
79200.0,5405713.249108881,2591140.815138948,-3269206.086391361,5405713.249110409,2591140.8151377505,-3269206.0863898518,2.4592378504786727e-06,3.601623474278083e-13
79210.0,5358697.874131295,2628549.746162262,-3316404.4108792776,5358697.874132856,2628549.746161071,-3316404.4108777773,2.47087781821274e-06,3.618670536652589e-13
79220.0,5311011.555827117,2665629.565906636,-3363187.5002746345,5311011.555828715,2665629.565905456,-3363187.500273147,2.481647715888158e-06,3.6344433567870096e-13
79230.0,5262660.26482913,2702375.6317409505,-3409549.4970347513,5262660.264830678,2702375.631739813,-3409549.4970333176,2.3970235794651996e-06,3.510508912555796e-13
79240.0,5213650.055028913,2738783.3428221853,-3455484.59634041,5213650.055030461,2738783.34282104,-3455484.596338966,2.407300328734176e-06,3.5255595028836943e-13
79250.0,5163987.062818855,2774848.1406714846,-3500987.046822663,5163987.062820462,2774848.1406703605,-3500987.046821245,2.4197331013763465e-06,3.5437676504972683e-13
79260.0,5113677.506324038,2810565.509745001,-3546051.151283062,5113677.506325674,2810565.5097438837,-3546051.1512816534,2.4310026680926426e-06,3.560272250091998e-13
79270.0,5062727.684623422,2845930.977999139,-3590671.267406821,5062727.684625089,2845930.9779980304,-3590671.267405422,2.4423735646930533e-06,3.5769252501715376e-13
79280.0,5011143.976961301,2880940.1174505567,-3634841.808469353,5011143.976963004,2880940.117449459,-3634841.808467969,2.4538713786821813e-06,3.5937641243609805e-13
79290.0,4958932.841948592,2915588.5447305804,-3678557.244035779,4958932.841950306,2915588.54472948,-3678557.2440343904,2.4648614963267163e-06,3.609859462876501e-13
79300.0,4906100.816754087,2949871.9216339854,-3721812.1006533075,4906100.816755804,2949871.921632878,-3721812.10065191,2.4755593340125307e-06,3.6255267491155063e-13
79310.0,4852654.516285968,2983785.9556621695,-3764600.962536555,4852654.51628774,2983785.9556610864,-3764600.9625351867,2.487161234473406e-06,3.64251806089041e-13
79320.0,4798600.632363758,3017326.4005607073,-3806918.4722457654,4798600.632365491,3017326.400559675,-3806918.4722444615,2.40203479628854e-06,3.517847981504384e-13
79330.0,4743945.932880218,3050489.056850865,-3848759.3313574214,4743945.93288198,3050489.056849842,-3848759.3313561287,2.4129901577503727e-06,3.5338924186060895e-13
79340.0,4688697.26095409,3083269.7723554787,-3890118.3011277313,4688697.260955887,3083269.772354469,-3890118.3011264554,2.4237653453480687e-06,3.549672985981489e-13
79350.0,4632861.53407331,3115664.442718841,-3930990.203148567,4632861.534075118,3115664.442717829,-3930990.2031472865,2.435666725000741e-06,3.56710289351362e-13
79360.0,4576445.743228808,3147669.01192054,-3971369.9199957647,4576445.743230621,3147669.01191952,-3971369.9199944744,2.448251937844125e-06,3.5855342941187693e-13
79370.0,4519456.952039206,3179279.4727833043,-4011252.395869869,4519456.952041071,3179279.47278231,-4011252.395868611,2.4590109246423867e-06,3.6012911349646127e-13
79380.0,4461902.295866569,3210491.867474838,-4050632.6372292875,4461902.295868462,3210491.8674738533,-4050632.637228042,2.4711309445277002e-06,3.6190412473090393e-13
79390.0,4403788.980922785,3241302.288003218,-4089505.713415329,4403788.980924708,3241302.288002244,-4089505.7134140967,2.48291790489507e-06,3.6363035845576474e-13
79400.0,4345124.283367427,3271706.876706276,-4127866.757269649,4345124.283369385,3271706.8767053178,-4127866.7572684363,2.494214872514633e-06,3.6528483135511676e-13
79410.0,4285915.548396736,3301701.8267346146,-4165710.9657436647,4285915.54839863,3301701.8267336916,-4165710.9657424963,2.4086782351614727e-06,3.5275774858668954e-13
79420.0,4226170.189323881,3331283.3825281896,-4203033.6004998535,4226170.189325778,3331283.38252726,-4203033.600498675,2.418857913365541e-06,3.542485912871316e-13
79430.0,4165895.686650771,3360447.8402865403,-4239829.988505031,4165895.6866527176,3360447.840285638,-4239829.988503887,2.4312772930435515e-06,3.5606744461096073e-13
79440.0,4105099.5871316087,3389191.5484326435,-4276095.522615596,4105099.587133582,3389191.548431752,-4276095.522614465,2.4429717090475557e-06,3.5778012495173367e-13
79450.0,4043789.502827773,3417510.908069955,-4311825.662154168,4043789.5028297743,3417510.908069075,-4311825.662153052,2.454601311336484e-06,3.594833131403901e-13
79460.0,3981973.110154852,3445402.3734331,-4347015.933478221,3981973.1101568863,3445402.3734322363,-4347015.933477125,2.4671481208536586e-06,3.613208289250287e-13
79470.0,3919658.1489215177,3472862.452331835,-4381661.930540221,3919658.148923563,3472862.4523309693,-4381661.930539123,2.477462863154259e-06,3.6283145214489095e-13
79480.0,3856852.42136038,3499887.7065882306,-4415759.315439214,3856852.4213624313,3499887.7065873593,-4415759.3154381085,2.487718538754486e-06,3.6433342487921465e-13
79490.0,3793563.79115111,3526474.7524671643,-4449303.818963974,3793563.791153127,3526474.752466356,-4449303.818962947,2.4029599229883377e-06,3.5192028557545605e-13
79500.0,3729800.1824359917,3552620.261100105,-4482291.241127685,3729800.1824380346,3552620.2610993087,-4482291.241126672,2.414988978876928e-06,3.5368197487498096e-13
79510.0,3665569.5788275814,3578320.9589017443,-4514717.451693596,3665569.5788296503,3578320.95890096,-4514717.4516926,2.4266138694228003e-06,3.553844730155239e-13
79520.0,3600880.022409207,3603573.6279799547,-4546578.390692269,3600880.022411308,3603573.6279791887,-4546578.390691294,2.4392821934890245e-06,3.5723978494998335e-13
79530.0,3535739.6127280593,3628375.1065387065,-4577870.068929922,3535739.6127301706,3628375.106537939,-4577870.068928945,2.44969103486976e-06,3.587641892466071e-13
79540.0,3470156.5057810075,3652722.289273875,-4608588.568487819,3470156.505783125,3652722.289273101,-4608588.568486835,2.4599281547295616e-06,3.602634444401982e-13
79550.0,3404138.9129934297,3676612.1277620583,-4638730.0432128385,3404138.9129955904,3676612.1277613156,-4638730.043211893,2.4725923747029903e-06,3.6211815531864554e-13
79560.0,3337695.1001912146,3700041.630842384,-4668290.719199188,3337695.1001934,3700041.6308416547,-4668290.719198259,2.4842329648600417e-06,3.638229527117048e-13
79570.0,3270833.3865656536,3723007.8649908495,-4697266.895260706,3270833.3865678646,3723007.8649901347,-4697266.895259796,2.4954338275378886e-06,3.6546335077018644e-13
79580.0,3203562.143631917,3745507.9546877067,-4725654.94339439,3203562.143634071,3745507.954687039,-4725654.943393539,2.410570485385848e-06,3.530348739906431e-13
79590.0,3135889.7941808933,3767539.0827775095,-4753451.309234658,3135889.794183059,3767539.082776841,-4753451.309233804,2.42222002817764e-06,3.5474098252241277e-13
79600.0,3067824.8112245454,3789098.490821773,-4780652.512498296,3067824.811226718,3789098.4908210984,-4780652.512497434,2.4327697060952644e-06,3.562860127286937e-13
79610.0,2999375.7169350428,3810183.4794443557,-4807255.147420221,2999375.7169372546,3810183.4794437136,-4807255.1474194005,2.445000474019823e-06,3.5807724332710704e-13
79620.0,2930551.081577843,3830791.408669572,-4833255.883180074,2930551.081580078,3830791.4086689437,-4833255.883179272,2.4566436423692628e-06,3.597824183037427e-13
79630.0,2861359.5224384866,3850919.6982525517,-4858651.464319033,2861359.5224407455,3850919.6982519394,-4858651.464318249,2.468028984283316e-06,3.6144983386878677e-13
79640.0,2791809.7027437384,3870565.828002401,-4883438.71114753,2791809.7027460234,3870565.828001808,-4883438.71114677,2.480062747943085e-06,3.632122126347326e-13
79650.0,2721910.3305769013,3889727.3380977553,-4907614.5201433925,2721910.3305791984,3889727.338097162,-4907614.520142633,2.4912221278915986e-06,3.6484653543002997e-13
79660.0,2651670.157787461,3908401.8293946977,-4931175.864340332,2651670.157789766,3908401.8293940993,-4931175.864339565,2.502019763337233e-06,3.664278797184698e-13
79670.0,2581097.9788953024,3926586.9637271566,-4954119.793706954,2581097.978897554,3926586.963726616,-4954119.79370626,2.41745984178075e-06,3.540438397443915e-13
79680.0,2510202.6299896804,3944280.464199795,-4976443.435516293,2510202.6299919533,3944280.4641992697,-4976443.435515617,2.4288086127951745e-06,3.5570589939762113e-13
79690.0,2438992.9876227486,3961480.1154729063,-4998143.994705258,2438992.9876250434,3961480.115472397,-4998143.994704601,2.4406213873699257e-06,3.574359136862552e-13
79700.0,2367477.9676982285,3978183.7640398857,-5019218.754224719,2367477.9677005475,3978183.764039398,-5019218.754224089,2.4518962957557e-06,3.5908715594835015e-13
79710.0,2295666.5243550884,3994389.3184968787,-5039665.075379714,2295666.5243574195,3994389.3184963907,-5039665.075379084,2.463680752316213e-06,3.6081302298360633e-13
79720.0,2223567.648846384,4010094.749804562,-5059480.398159741,2223567.648848723,4010094.7498040684,-5059480.398159104,2.4739525412668993e-06,3.6231735556373565e-13
79730.0,2151190.368413502,4025298.0915422076,-5078662.2415593,2151190.368415873,4025298.0915417504,-5078662.241558708,2.486199061129015e-06,3.641108930780116e-13
79740.0,2078543.745155974,4039997.440154028,-5097208.203888706,2078543.7451583655,4039997.440153587,-5097208.203888134,2.49805269254957e-06,3.658468909674147e-13
79750.0,2005636.8748967324,4054190.955187324,-5115115.9630745575,2005636.8748991438,4054190.9551869,-5115115.963074007,2.509481739553464e-06,3.6752070726663273e-13
79760.0,1932478.8860433118,4067876.8595230193,-5132383.276950598,1932478.8860456524,4067876.8595226347,-5132383.276950098,2.424188754010979e-06,3.5502930799586753e-13
79770.0,1859078.9384449192,4081053.4395981818,-5149007.98353847,1859078.9384472715,4081053.4395977976,-5149007.98353797,2.435357480738196e-06,3.5666499965337485e-13
79780.0,1785446.222245528,4093719.0456204996,-5164988.001318314,1785446.2222478895,4093719.045620111,-5164988.001317807,2.4466252283037655e-06,3.5831519319307236e-13
79790.0,1711589.9567332184,4105872.0917748567,-5180321.3294894,1711589.9567356084,4105872.091774505,-5180321.32948894,2.459146864418689e-06,3.601490222616636e-13
79800.0,1637519.3891859283,4117511.056422028,-5195006.0482208235,1637519.3891883367,4117511.056421693,-5195006.048220383,2.471205267212419e-06,3.6191500949855267e-13
79810.0,1563243.7937135454,4128634.482289005,-5209040.318891634,1563243.7937159722,4128634.482288688,-5209040.318891216,2.4828917158019463e-06,3.6362652298891284e-13
79820.0,1488772.4700967763,4139240.976651557,-5222422.38432117,1488772.470099223,4139240.976651263,-5222422.384320782,2.494809942034061e-06,3.6537198097139247e-13
79830.0,1414114.7426227566,4149329.211508621,-5235150.568989086,1414114.7426252156,4149329.2115083286,-5235150.568988699,2.5063778429511093e-06,3.670661328194073e-13
79840.0,1339279.9589175659,4158897.9237485062,-5247223.279245044,1339279.9589200343,4158897.923748209,-5247223.279244651,2.5171558108383024e-06,3.6864459673821754e-13
79850.0,1264277.4887758463,4167945.9153070482,-5258639.003508265,1264277.4887782435,4167945.915306802,-5258639.003507935,2.4322951148962814e-06,3.5621650750362526e-13
79860.0,1189116.7229876968,4176472.0533177652,-5269396.31245697,1189116.7229901103,4176472.053317536,-5269396.312456662,2.4438921639834976e-06,3.5791492818370484e-13
79870.0,1113807.0721628158,4184475.270253498,-5279493.85920709,1113807.0721652457,4184475.270253287,-5279493.859206804,2.455661564549689e-06,3.596385902259561e-13
79880.0,1038357.9655522694,4191954.5640601767,-5288930.379481034,1038357.9655547164,4191954.5640599895,-5288930.379480778,2.467527210115452e-06,3.613763476209473e-13
79890.0,962778.8498678901,4198908.998282296,-5297704.691766005,962778.8498703487,4198908.998282111,-5297704.691765751,2.4785559457950646e-06,3.629915371930974e-13
79900.0,887079.1880994691,4205337.702180093,-5305815.697461834,887079.1881019373,4205337.702179904,-5305815.697461574,2.48906740134614e-06,3.645309696255567e-13
79910.0,811268.4583299316,4211239.870838579,-5313262.381018549,811268.4583324199,4211239.870838429,-5313262.38101834,2.5015667725004695e-06,3.663615379276177e-13
79920.0,735356.1525486568,4216614.765268464,-5320043.810063713,735356.1525511596,4216614.765268332,-5320043.810063527,2.513167607027057e-06,3.6806051299601296e-13
79930.0,659351.7754629706,4221461.712498488,-5326159.135518908,659351.7754654877,4221461.712498376,-5326159.135518745,2.5248776036514445e-06,3.697754751627632e-13
79940.0,583264.843308121,4225780.105659781,-5331607.591706177,583264.8433105564,4225780.105659699,-5331607.591706052,2.439980720707041e-06,3.573420862391954e-13
79950.0,507104.8826557841,4229569.404061863,-5336388.496443914,507104.8826582313,4229569.404061783,-5336388.496443791,2.451619177368464e-06,3.590465711757781e-13
79960.0,430881.429221267,4232829.133260267,-5340501.251132175,430881.4292237247,4232829.133260183,-5340501.251132049,2.4623906679662935e-06,3.6062408647721825e-13
79970.0,354604.02666957525,4235558.8851159485,-5343945.340827646,354604.0266720485,4235558.885115905,-5343945.340827569,2.4748094094516216e-06,3.6244284633592174e-13
79980.0,278282.2254205042,4237758.317846542,-5346720.3343083,278282.22542299004,4237758.317846517,-5346720.334308246,2.4865303380196664e-06,3.6415940951677837e-13
79990.0,201925.5814528402,4239427.156068948,-5348825.884127134,201925.5814553382,4239427.1560689425,-5348825.884127106,2.498154853771087e-06,3.658618527676124e-13
80000.0,125543.65510790341,4240565.190833917,-5350261.726655811,125543.65511041359,4240565.190833937,-5350261.726655814,2.5102614467788816e-06,3.6763489759781936e-13
80010.0,49146.009892530856,4241172.27965223,-5351027.682117673,49146.00989505247,4241172.279652253,-5351027.682117679,2.521721567032001e-06,3.6931326466238167e-13
80020.0,-27257.78871833789,4241248.346512458,-5351123.654610167,-27257.78871580544,4241248.346512479,-5351123.654610169,2.5325351856364554e-06,3.708969497296928e-13
80030.0,-103658.17447931977,4240793.3818904925,-5350549.632116858,-103658.17447687297,4240793.381890554,-5350549.632116911,2.4481502510774025e-06,3.585385370969274e-13
80040.0,-180045.5815723397,4239807.442750887,-5349305.686509124,-180045.5815698825,4239807.442750967,-5349305.6865092,2.459698125976417e-06,3.602297560778902e-13
80050.0,-256410.44580433686,4238290.652539519,-5347391.973536903,-256410.44580186997,4238290.652539618,-5347391.973537005,2.470996887806204e-06,3.6188449174441047e-13
80060.0,-332743.20580476115,4236243.201168241,-5344808.73280932,-332743.205802285,4236243.201168368,-5344808.732809454,2.483015595744538e-06,3.636446655573164e-13
